"","Quad","Year","trackID","basalArea_genet","logsize_t0","logsize_t1","survives_tplus1","size_tplus1"
"5546","e2q2-3",54,"BOUCUR_54_4",10.3158189725905,2.33367853964784,4.10911960453805,1,60.8930839689065
"5547","e2q2-3",55,"BOUCUR_54_4",60.8930839689065,4.10911960453805,3.24731057533547,1,25.7210719281835
"5548","e2q2-3",57,"BOUCUR_54_4",25.7210719281835,3.24731057533547,-0.352276303091318,1,0.703085830347501
"5552","e2q2-3",54,"BOUCUR_54_7",21.23510079043,3.05565551018345,4.80494428216302,1,122.112686976844
"5553","e2q2-3",55,"BOUCUR_54_7",122.112686976844,4.80494428216302,2.58249842378733,1,13.2301514269545
"5554","e2q2-3",57,"BOUCUR_54_7",13.2301514269545,2.58249842378733,4.11718299230906,1,61.3860734290074
"5555","e2q2-3",58,"BOUCUR_54_7",61.3860734290074,4.11718299230906,4.99941452269903,1,148.326291998597
"5556","e2q2-3",59,"BOUCUR_54_7",148.326291998597,4.99941452269903,4.47315419626669,1,87.632698274304
"5557","e2q2-3",60,"BOUCUR_54_7",87.632698274304,4.47315419626669,2.84736305606964,1,17.242254981442
"5559","e2q2-3",54,"BOUCUR_54_8",38.8729278741371,3.66029806680578,5.47248559748913,1,238.051157365873
"5560","e2q2-3",55,"BOUCUR_54_8",238.051157365873,5.47248559748913,2.42699079772011,1,11.3247522836345
"5561","e2q2-3",56,"BOUCUR_54_8",11.3247522836345,2.42699079772011,2.04689022039972,1,7.74378216763845
"5562","e2q2-3",58,"BOUCUR_54_8",7.74378216763845,2.04689022039972,4.88086272409721,1,131.744273831468
"5563","e2q2-3",60,"BOUCUR_54_8",131.744273831468,4.88086272409721,2.78928041687721,1,16.2693084688614
"5564","e2q2-3",61,"BOUCUR_54_8",16.2693084688614,2.78928041687721,3.77653198502905,1,43.6643502331025
"5565","e2q2-3",62,"BOUCUR_54_8",43.6643502331025,3.77653198502905,1.20249414696557,1,3.32840811771601
"5566","e2q2-3",64,"BOUCUR_54_8",3.32840811771601,1.20249414696557,2.24568149219363,1,9.44685131867851
"5567","e2q2-3",65,"BOUCUR_54_8",9.44685131867851,2.24568149219363,1.87884149572064,1,6.54591699490049
"5571","e2q2-3",55,"BOUCUR_55_10",38.3009629488859,3.6454750381391,2.1736019275413,1,8.78988762798894
"5586","e2q2-3",55,"BOUCUR_55_23",8.66838496574354,2.15968249497951,3.63064863938062,1,37.7372865704235
"5587","e2q2-3",56,"BOUCUR_55_23",37.7372865704235,3.63064863938062,2.54634441879996,1,12.760371843089
"5613","e2q2-3",56,"BOUCUR_56_1",2.9470430765815,1.08080232074459,4.18860424368721,1,65.9307035139061
"5614","e2q2-3",58,"BOUCUR_56_1",65.9307035139061,4.18860424368721,3.45363020135299,1,31.614952888703
"5615","e2q2-3",60,"BOUCUR_56_1",31.614952888703,3.45363020135299,1.42454460658588,1,4.155964812747
"5616","e2q2-3",62,"BOUCUR_56_1",4.155964812747,1.42454460658588,3.33955704131749,1,28.206629566284
"5617","e2q2-3",64,"BOUCUR_56_1",28.206629566284,3.33955704131749,4.13975594031403,1,62.787495682598
"5618","e2q2-3",65,"BOUCUR_56_1",62.787495682598,4.13975594031403,1.96332531915909,1,7.12297388829001
"5622","e2q2-3",56,"BOUCUR_56_4",0.881408515350195,-0.126234065456641,1.21643123574173,1,3.37512120320946
"5623","e2q2-3",57,"BOUCUR_56_4",3.37512120320946,1.21643123574173,2.10368451172438,1,8.19631375993152
"5627","e2q2-3",58,"BOUCUR_58_1",14.015070367657,2.64013320548585,4.97117858935399,1,144.196735998294
"5628","e2q2-3",60,"BOUCUR_58_1",144.196735998294,4.97117858935399,2.14932781249921,1,8.57908970170699
"5630","e2q2-3",58,"BOUCUR_58_2",33.536928910544,3.51264718722194,4.64382234473841,1,103.94088714812
"5631","e2q2-3",59,"BOUCUR_58_2",103.94088714812,4.64382234473841,3.89682932666946,1,49.2460581410368
"5632","e2q2-3",61,"BOUCUR_58_2",49.2460581410368,3.89682932666946,4.48657226165393,1,88.8164838447849
"5634","e2q2-3",58,"BOUCUR_58_3",21.2624098193221,3.05694071641126,2.49478641918054,1,12.1191448252687
"5635","e2q2-3",60,"BOUCUR_58_3",12.1191448252687,2.49478641918054,4.27915102992868,1,72.1791360621093
"5636","e2q2-3",61,"BOUCUR_58_3",72.1791360621093,4.27915102992868,1.64720703395339,1,5.19245719936084
"5639","e2q2-3",60,"BOUCUR_60_2",6.0440992199122,1.79908246054183,2.13089242651401,1,8.42237981359705
"5640","e2q2-3",61,"BOUCUR_60_2",8.42237981359705,2.13089242651401,3.55762168032217,1,35.0796671912409
"5641","e2q2-3",62,"BOUCUR_60_2",35.0796671912409,3.55762168032217,2.34166229363232,1,10.3985075769372
"5644","e2q2-3",61,"BOUCUR_61_2",18.75081008861,2.93123695620899,3.9500158152159,1,51.936188210366
"5645","e2q2-3",62,"BOUCUR_61_2",51.936188210366,3.9500158152159,3.78337941458498,1,43.9643647874542
"5646","e2q2-3",63,"BOUCUR_61_2",43.9643647874542,3.78337941458498,4.16171952346269,1,64.181789862741
"5647","e2q2-3",64,"BOUCUR_61_2",64.181789862741,4.16171952346269,4.88745202547384,1,132.615242944001
"5648","e2q2-3",65,"BOUCUR_61_2",132.615242944001,4.88745202547384,2.64005883549664,1,14.0140281057821
"5649","e2q2-3",66,"BOUCUR_61_2",14.0140281057821,2.64005883549664,4.00670031648106,1,54.9652032307277
"5650","e2q2-3",67,"BOUCUR_61_2",54.9652032307277,4.00670031648106,4.78196436235472,1,119.338544092003
"5655","e2q2-3",62,"BOUCUR_62_4",7.59329554337799,2.02726569261045,2.91551419408474,1,18.458301112265
"5656","e2q2-3",64,"BOUCUR_62_4",18.458301112265,2.91551419408474,2.58123261224468,1,13.2134151432925
"5663","e2q2-3",64,"BOUCUR_64_1",4.9598655952835,1.60137864264459,3.38789147130266,1,29.6034666581765
"5665","e2q2-3",64,"BOUCUR_64_2",5.93944912346,1.78161638891567,2.61751543846411,1,13.701638695128
"5667","e2q2-3",64,"BOUCUR_64_3",10.9986153486475,2.39776938747946,3.34412736502294,1,28.3358380313899
"5674","e2q2-3",65,"BOUCUR_65_6",3.31531900308099,1.19855384919834,-0.332771405448875,1,0.7169340626455
"5678","e2q2-3",69,"BOUCUR_69_1",29.9972382962905,3.40110532063435,1.82172893108982,1,6.18253839762599
"5680","e2q2-3",70,"BOUCUR_70_1",10.752600574781,2.37514763925033,4.45174680835625,1,85.776648578039
"5681","e2q2-3",71,"BOUCUR_70_1",85.776648578039,4.45174680835625,4.09617991732002,1,60.110222423578
"5683","e2q2-4",34,"BOUCUR_34_1",18.8378475313585,2.9358680126933,3.79808864402556,1,44.615826218266
"5684","e2q2-4",35,"BOUCUR_34_1",44.615826218266,3.79808864402556,3.59965467492329,1,36.585598337469
"5685","e2q2-4",36,"BOUCUR_34_1",36.585598337469,3.59965467492329,4.11946560803969,1,61.5263542885975
"5686","e2q2-4",37,"BOUCUR_34_1",61.5263542885975,4.11946560803969,4.86461778783965,1,129.621386272584
"5687","e2q2-4",38,"BOUCUR_34_1",129.621386272584,4.86461778783965,4.84639433596564,1,127.280630283989
"5688","e2q2-4",39,"BOUCUR_34_1",127.280630283989,4.84639433596564,1.25101240411797,1,3.49387838438352
"5689","e2q2-4",40,"BOUCUR_34_1",3.49387838438352,1.25101240411797,3.41633236774376,1,30.4575029999826
"5690","e2q2-4",41,"BOUCUR_34_1",30.4575029999826,3.41633236774376,4.11547605362971,1,61.2813805434855
"5691","e2q2-4",43,"BOUCUR_34_1",61.2813805434855,4.11547605362971,4.44400100503906,1,85.1148060888892
"5692","e2q2-4",44,"BOUCUR_34_1",85.1148060888892,4.44400100503906,4.01053880223799,1,55.1765918269641
"5693","e2q2-4",45,"BOUCUR_34_1",55.1765918269641,4.01053880223799,4.20317819787964,1,66.8986105512999
"5694","e2q2-4",46,"BOUCUR_34_1",66.8986105512999,4.20317819787964,2.05129387417136,1,7.77795829788104
"5696","e2q2-4",34,"BOUCUR_34_2",20.466309059532,3.01878007367104,2.19646578611841,1,8.99317346932301
"5697","e2q2-4",35,"BOUCUR_34_2",8.99317346932301,2.19646578611841,3.16386998165905,1,23.661990436474
"5698","e2q2-4",36,"BOUCUR_34_2",23.661990436474,3.16386998165905,3.86643566989961,1,47.771807770322
"5699","e2q2-4",37,"BOUCUR_34_2",47.771807770322,3.86643566989961,4.42651708860299,1,83.6395997034775
"5700","e2q2-4",38,"BOUCUR_34_2",83.6395997034775,4.42651708860299,4.74966766015938,1,115.545877646911
"5701","e2q2-4",39,"BOUCUR_34_2",115.545877646911,4.74966766015938,4.6560812892183,1,105.222934933515
"5702","e2q2-4",40,"BOUCUR_34_2",105.222934933515,4.6560812892183,5.01181787057704,1,150.17749140001
"5703","e2q2-4",41,"BOUCUR_34_2",150.17749140001,5.01181787057704,4.5055353168169,1,90.5167862396381
"5704","e2q2-4",42,"BOUCUR_34_2",90.5167862396381,4.5055353168169,4.55632343896597,1,95.2327065474375
"5705","e2q2-4",43,"BOUCUR_34_2",95.2327065474375,4.55632343896597,4.3212085851839,1,75.2795550894965
"5706","e2q2-4",44,"BOUCUR_34_2",75.2795550894965,4.3212085851839,3.86345345204909,1,47.6295540536535
"5707","e2q2-4",45,"BOUCUR_34_2",47.6295540536535,3.86345345204909,4.60537044996798,1,100.020028403406
"5708","e2q2-4",46,"BOUCUR_34_2",100.020028403406,4.60537044996798,2.34946134446248,1,10.4799231354511
"5710","e2q2-4",34,"BOUCUR_34_3",27.727262226576,3.32241612509532,3.88933979439301,1,48.87860593929
"5711","e2q2-4",35,"BOUCUR_34_3",48.87860593929,3.88933979439301,3.58306081487306,1,35.9835113282234
"5712","e2q2-4",36,"BOUCUR_34_3",35.9835113282234,3.58306081487306,3.42897021832535,1,30.844862914753
"5713","e2q2-4",37,"BOUCUR_34_3",30.844862914753,3.42897021832535,4.46299130293802,1,86.7466067629992
"5714","e2q2-4",38,"BOUCUR_34_3",86.7466067629992,4.46299130293802,4.96585502025787,1,143.431134385435
"5715","e2q2-4",39,"BOUCUR_34_3",143.431134385435,4.96585502025787,4.55359791168428,1,94.9735006045265
"5716","e2q2-4",40,"BOUCUR_34_3",94.9735006045265,4.55359791168428,5.12020699684618,1,167.370011100085
"5717","e2q2-4",41,"BOUCUR_34_3",167.370011100085,5.12020699684618,5.39562106420485,1,220.43901137066
"5718","e2q2-4",42,"BOUCUR_34_3",220.43901137066,5.39562106420485,4.47168413334727,1,87.5039673385124
"5719","e2q2-4",43,"BOUCUR_34_3",87.5039673385124,4.47168413334727,3.9422370124191,1,51.533754101311
"5720","e2q2-4",44,"BOUCUR_34_3",51.533754101311,3.9422370124191,4.717095447694,1,111.842926802575
"5721","e2q2-4",45,"BOUCUR_34_3",111.842926802575,4.717095447694,3.26186992058489,1,26.098293279093
"5723","e2q2-4",34,"BOUCUR_34_4",53.3086638565925,3.97609886686633,4.69011391467333,1,108.865580488131
"5724","e2q2-4",35,"BOUCUR_34_4",108.865580488131,4.69011391467333,4.84485327714353,1,127.084634405183
"5725","e2q2-4",36,"BOUCUR_34_4",127.084634405183,4.84485327714353,5.22870539192497,1,186.551136514156
"5726","e2q2-4",37,"BOUCUR_34_4",186.551136514156,5.22870539192497,5.58265753063695,1,265.776978559328
"5727","e2q2-4",38,"BOUCUR_34_4",265.776978559328,5.58265753063695,5.4684313079911,1,237.087982872017
"5728","e2q2-4",39,"BOUCUR_34_4",237.087982872017,5.4684313079911,3.31182326650723,1,27.4351013998455
"5729","e2q2-4",40,"BOUCUR_34_4",27.4351013998455,3.31182326650723,4.97849082233458,1,145.255000550097
"5730","e2q2-4",41,"BOUCUR_34_4",145.255000550097,4.97849082233458,4.55441721314067,1,95.0513444163106
"5731","e2q2-4",42,"BOUCUR_34_4",95.0513444163106,4.55441721314067,4.79288065446839,1,120.648414958652
"5732","e2q2-4",43,"BOUCUR_34_4",120.648414958652,4.79288065446839,2.14877134781434,1,8.57431706928351
"5733","e2q2-4",44,"BOUCUR_34_4",8.57431706928351,2.14877134781434,2.52760721284207,1,12.523504176864
"5734","e2q2-4",45,"BOUCUR_34_4",12.523504176864,2.52760721284207,2.76452182703026,1,15.871448877982
"5735","e2q2-4",46,"BOUCUR_34_4",15.871448877982,2.76452182703026,3.47066595101585,1,32.1581510687865
"5736","e2q2-4",47,"BOUCUR_34_4",32.1581510687865,3.47066595101585,1.58532824842588,1,4.8808932611205
"5738","e2q2-4",34,"BOUCUR_34_5",41.5919968647452,3.72790776570021,3.5348320402383,1,34.2892550154423
"5739","e2q2-4",35,"BOUCUR_34_5",34.2892550154423,3.5348320402383,3.82701291500758,1,45.9251508136487
"5740","e2q2-4",36,"BOUCUR_34_5",45.9251508136487,3.82701291500758,4.51879573225874,1,91.7250698960724
"5741","e2q2-4",37,"BOUCUR_34_5",91.7250698960724,4.51879573225874,5.20834187320463,1,182.790716588677
"5742","e2q2-4",38,"BOUCUR_34_5",182.790716588677,5.20834187320463,4.41399508919637,1,82.5987947648882
"5743","e2q2-4",39,"BOUCUR_34_5",82.5987947648882,4.41399508919637,0.898525305827415,1,2.45597862194547
"5745","e2q2-4",34,"BOUCUR_34_6",10.2471816908795,2.32700271078945,3.03406915880718,1,20.7816245012635
"5746","e2q2-4",35,"BOUCUR_34_6",20.7816245012635,3.03406915880718,1.8994103806846,1,6.68195347172574
"5747","e2q2-4",36,"BOUCUR_34_6",6.68195347172574,1.8994103806846,1.79307597880495,1,6.00790425933631
"5748","e2q2-4",37,"BOUCUR_34_6",6.00790425933631,1.79307597880495,2.50748949687876,1,12.2740772394431
"5749","e2q2-4",38,"BOUCUR_34_6",12.2740772394431,2.50748949687876,2.39199558088034,1,10.9352944479931
"5751","e2q2-4",34,"BOUCUR_34_7",30.6277631986088,3.42190689168804,3.34822799287712,1,28.4522713197321
"5752","e2q2-4",35,"BOUCUR_34_7",28.4522713197321,3.34822799287712,4.31473093568332,1,74.7934964753187
"5753","e2q2-4",36,"BOUCUR_34_7",74.7934964753187,4.31473093568332,5.20942387612544,1,182.98860371584
"5754","e2q2-4",37,"BOUCUR_34_7",182.98860371584,5.20942387612544,4.64826438117625,1,104.403623340848
"5755","e2q2-4",38,"BOUCUR_34_7",104.403623340848,4.64826438117625,4.46963835647673,1,87.3251367321807
"5756","e2q2-4",39,"BOUCUR_34_7",87.3251367321807,4.46963835647673,4.07587490813645,1,58.9019918831877
"5758","e2q2-4",35,"BOUCUR_35_1",4.94308421500449,1.59798947140496,1.39076752167266,1,4.017932720278
"5759","e2q2-4",37,"BOUCUR_35_1",4.017932720278,1.39076752167266,2.45852534796789,1,11.687563736238
"5761","e2q2-4",35,"BOUCUR_35_10",9.1640027507375,2.21528306475898,3.0317882726349,1,20.73427799782
"5762","e2q2-4",37,"BOUCUR_35_10",20.73427799782,3.0317882726349,2.87591647154421,1,17.7416764145226
"5763","e2q2-4",38,"BOUCUR_35_10",17.7416764145226,2.87591647154421,3.22519914916338,1,25.158583967901
"5764","e2q2-4",39,"BOUCUR_35_10",25.158583967901,3.22519914916338,0.882882968164166,1,2.41786028225601
"5766","e2q2-4",35,"BOUCUR_35_11",4.72667234590196,1.55322143396589,2.09045383093127,1,8.08858518160404
"5767","e2q2-4",36,"BOUCUR_35_11",8.08858518160404,2.09045383093127,2.9632843127586,1,19.361456525208
"5768","e2q2-4",37,"BOUCUR_35_11",19.361456525208,2.9632843127586,2.88548276029334,1,17.9122128136805
"5769","e2q2-4",38,"BOUCUR_35_11",17.9122128136805,2.88548276029334,2.39662952395313,1,10.9860855706465
"5771","e2q2-4",35,"BOUCUR_35_12",8.00956868039501,2.08063691198936,3.20396020338178,1,24.62987663478
"5772","e2q2-4",36,"BOUCUR_35_12",24.62987663478,3.20396020338178,3.770834977537,1,43.416301341772
"5773","e2q2-4",37,"BOUCUR_35_12",43.416301341772,3.770834977537,4.22157077815421,1,68.1404337752645
"5774","e2q2-4",38,"BOUCUR_35_12",68.1404337752645,4.22157077815421,4.3081919127437,1,74.3060156472981
"5775","e2q2-4",39,"BOUCUR_35_12",74.3060156472981,4.3081919127437,3.52348885532138,1,33.9025033001176
"5776","e2q2-4",41,"BOUCUR_35_12",33.9025033001176,3.52348885532138,4.99725879599963,1,148.006885451019
"5777","e2q2-4",43,"BOUCUR_35_12",148.006885451019,4.99725879599963,3.7180126258342,1,41.1824677539175
"5778","e2q2-4",44,"BOUCUR_35_12",41.1824677539175,3.7180126258342,4.72366093320392,1,112.579645730215
"5779","e2q2-4",45,"BOUCUR_35_12",112.579645730215,4.72366093320392,4.2349431216208,1,69.057750728877
"5780","e2q2-4",46,"BOUCUR_35_12",69.057750728877,4.2349431216208,2.6721915108833,1,14.471649243352
"5781","e2q2-4",47,"BOUCUR_35_12",14.471649243352,2.6721915108833,3.64939849332307,1,38.4515302393805
"5782","e2q2-4",48,"BOUCUR_35_12",38.4515302393805,3.64939849332307,0.999358356591487,1,2.7165382202885
"5784","e2q2-4",35,"BOUCUR_35_13",13.5175148494349,2.60398624080753,2.24577053210224,1,9.4476925029055
"5785","e2q2-4",36,"BOUCUR_35_13",9.4476925029055,2.24577053210224,1.27780428968164,1,3.588751210229
"5786","e2q2-4",37,"BOUCUR_35_13",3.588751210229,1.27780428968164,1.8114630077982,1,6.11939360704052
"5788","e2q2-4",35,"BOUCUR_35_14",16.6749552564856,2.81390790852886,1.97488576723877,1,7.20579646877649
"5789","e2q2-4",36,"BOUCUR_35_14",7.20579646877649,1.97488576723877,3.72444671112413,1,41.4482935196786
"5790","e2q2-4",37,"BOUCUR_35_14",41.4482935196786,3.72444671112413,3.57182674163865,1,35.5815320864713
"5791","e2q2-4",38,"BOUCUR_35_14",35.5815320864713,3.57182674163865,3.6776917474018,1,39.5549857178172
"5794","e2q2-4",35,"BOUCUR_35_16",11.390719164536,2.43279891546023,3.1788611905313,1,24.0193844684715
"5795","e2q2-4",37,"BOUCUR_35_16",24.0193844684715,3.1788611905313,1.37696275712597,1,3.96284720122851
"5797","e2q2-4",35,"BOUCUR_35_17",4.50613825751649,1.50544052452125,2.93236293289136,1,18.7719349543665
"5798","e2q2-4",37,"BOUCUR_35_17",18.7719349543665,2.93236293289136,2.44196319861635,1,11.495586724385
"5800","e2q2-4",35,"BOUCUR_35_18",9.90364765131496,2.29290313890742,1.48041275328897,1,4.39475925795101
"5801","e2q2-4",36,"BOUCUR_35_18",4.39475925795101,1.48041275328897,1.91345994601269,1,6.77649458922951
"5804","e2q2-4",35,"BOUCUR_35_2",5.53312536989002,1.71075282223329,1.40679235080014,1,4.08283806515452
"5805","e2q2-4",36,"BOUCUR_35_2",4.08283806515452,1.40679235080014,3.220369298512,1,25.037364735774
"5806","e2q2-4",37,"BOUCUR_35_2",25.037364735774,3.220369298512,3.6958059099382,1,40.2780199679656
"5807","e2q2-4",38,"BOUCUR_35_2",40.2780199679656,3.6958059099382,4.0300322863463,1,56.262727735715
"5808","e2q2-4",39,"BOUCUR_35_2",56.262727735715,4.0300322863463,2.89962053561098,1,18.1672502367859
"5809","e2q2-4",40,"BOUCUR_35_2",18.1672502367859,2.89962053561098,3.83281739420758,1,46.1924975499688
"5810","e2q2-4",41,"BOUCUR_35_2",46.1924975499688,3.83281739420758,3.54560319952032,1,34.6605862869295
"5811","e2q2-4",43,"BOUCUR_35_2",34.6605862869295,3.54560319952032,4.35208322747567,1,77.6400364267447
"5812","e2q2-4",44,"BOUCUR_35_2",77.6400364267447,4.35208322747567,2.37591148840353,1,10.7608170773095
"5813","e2q2-4",45,"BOUCUR_35_2",10.7608170773095,2.37591148840353,3.70169966507344,1,40.5161096870444
"5814","e2q2-4",46,"BOUCUR_35_2",40.5161096870444,3.70169966507344,3.23376999089341,1,25.375140921252
"5815","e2q2-4",47,"BOUCUR_35_2",25.375140921252,3.23376999089341,4.33730008207755,1,76.5007146085848
"5816","e2q2-4",48,"BOUCUR_35_2",76.5007146085848,4.33730008207755,2.53848450731948,1,12.660469575748
"5817","e2q2-4",49,"BOUCUR_35_2",12.660469575748,2.53848450731948,4.59126547466282,1,98.6191512667999
"5818","e2q2-4",50,"BOUCUR_35_2",98.6191512667999,4.59126547466282,3.80663679294666,1,44.9988436577925
"5819","e2q2-4",51,"BOUCUR_35_2",44.9988436577925,3.80663679294666,2.73577215532026,1,15.421646746318
"5820","e2q2-4",53,"BOUCUR_35_2",15.421646746318,2.73577215532026,2.88517055037902,1,17.9066213161585
"5821","e2q2-4",54,"BOUCUR_35_2",17.9066213161585,2.88517055037902,2.03117581686364,1,7.62304439539502
"5824","e2q2-4",35,"BOUCUR_35_21",13.3779335535775,2.59360659984112,2.90399732852246,1,18.246938791783
"5825","e2q2-4",36,"BOUCUR_35_21",18.246938791783,2.90399732852246,3.70127787454562,1,40.4990239793025
"5826","e2q2-4",37,"BOUCUR_35_21",40.4990239793025,3.70127787454562,4.41061445030711,1,82.320029534883
"5827","e2q2-4",38,"BOUCUR_35_21",82.320029534883,4.41061445030711,4.22509243272883,1,68.3808238826021
"5828","e2q2-4",39,"BOUCUR_35_21",68.3808238826021,4.22509243272883,2.21125646700473,1,9.1271771884605
"5829","e2q2-4",40,"BOUCUR_35_21",9.1271771884605,2.21125646700473,3.85036036418065,1,47.0100008999881
"5830","e2q2-4",41,"BOUCUR_35_21",47.0100008999881,3.85036036418065,3.31865235753191,1,27.62309940168
"5831","e2q2-4",42,"BOUCUR_35_21",27.62309940168,3.31865235753191,4.46014219476313,1,86.4998080416009
"5832","e2q2-4",43,"BOUCUR_35_21",86.4998080416009,4.46014219476313,4.45461736016011,1,86.023228632434
"5833","e2q2-4",44,"BOUCUR_35_21",86.023228632434,4.45461736016011,4.52229452116305,1,92.0465586355295
"5834","e2q2-4",45,"BOUCUR_35_21",92.0465586355295,4.52229452116305,4.67733534067945,1,107.483284309247
"5835","e2q2-4",46,"BOUCUR_35_21",107.483284309247,4.67733534067945,3.63167219771059,1,37.775932659332
"5836","e2q2-4",47,"BOUCUR_35_21",37.775932659332,3.63167219771059,4.59968561088994,1,99.453043772499
"5837","e2q2-4",48,"BOUCUR_35_21",99.453043772499,4.59968561088994,4.10777054049474,1,60.810990685837
"5838","e2q2-4",49,"BOUCUR_35_21",60.810990685837,4.10777054049474,4.26843640484983,1,71.4098921201955
"5839","e2q2-4",51,"BOUCUR_35_21",71.4098921201955,4.26843640484983,4.11434424661805,1,61.212061082828
"5840","e2q2-4",52,"BOUCUR_35_21",61.212061082828,4.11434424661805,5.1943982807587,1,180.259644461014
"5841","e2q2-4",53,"BOUCUR_35_21",180.259644461014,5.1943982807587,4.26338693688495,1,71.050219000725
"5842","e2q2-4",54,"BOUCUR_35_21",71.050219000725,4.26338693688495,2.14180307653216,1,8.514776589916
"5843","e2q2-4",55,"BOUCUR_35_21",8.514776589916,2.14180307653216,2.27413450494328,1,9.71950318919449
"5845","e2q2-4",35,"BOUCUR_35_22",10.306157818982,2.33274156309967,2.29636396176615,1,9.93798179942451
"5846","e2q2-4",36,"BOUCUR_35_22",9.93798179942451,2.29636396176615,4.02005632459188,1,55.7042432572051
"5847","e2q2-4",37,"BOUCUR_35_22",55.7042432572051,4.02005632459188,3.81065426647764,1,45.1799889506805
"5848","e2q2-4",38,"BOUCUR_35_22",45.1799889506805,3.81065426647764,3.46403669877843,1,31.9456716418725
"5852","e2q2-4",35,"BOUCUR_35_25",11.1358801787845,2.41017234372675,3.76057908797792,1,42.9733040985328
"5853","e2q2-4",37,"BOUCUR_35_25",42.9733040985328,3.76057908797792,3.92298004705733,1,50.5508644928097
"5854","e2q2-4",39,"BOUCUR_35_25",50.5508644928097,3.92298004705733,3.31431679102076,1,27.5035968597813
"5856","e2q2-4",35,"BOUCUR_35_26",18.1123822408721,2.89659580608651,3.36670754475003,1,28.9829447453123
"5857","e2q2-4",36,"BOUCUR_35_26",28.9829447453123,3.36670754475003,3.99960244038774,1,54.5764483279333
"5858","e2q2-4",37,"BOUCUR_35_26",54.5764483279333,3.99960244038774,4.70520945396153,1,110.521431674999
"5859","e2q2-4",38,"BOUCUR_35_26",110.521431674999,4.70520945396153,3.92618526416094,1,50.7131509309814
"5860","e2q2-4",39,"BOUCUR_35_26",50.7131509309814,3.92618526416094,4.41158796388118,1,82.4002082222412
"5861","e2q2-4",40,"BOUCUR_35_26",82.4002082222412,4.41158796388118,4.03131597513796,1,56.3349979450022
"5862","e2q2-4",41,"BOUCUR_35_26",56.3349979450022,4.03131597513796,4.11406188409059,1,61.1947795304958
"5863","e2q2-4",43,"BOUCUR_35_26",61.1947795304958,4.11406188409059,4.2051042367084,1,67.0275840369125
"5864","e2q2-4",44,"BOUCUR_35_26",67.0275840369125,4.2051042367084,4.08326686445935,1,59.3390060393912
"5865","e2q2-4",45,"BOUCUR_35_26",59.3390060393912,4.08326686445935,4.60862752595304,1,100.346332345844
"5866","e2q2-4",46,"BOUCUR_35_26",100.346332345844,4.60862752595304,4.16279298877964,1,64.2507237806035
"5867","e2q2-4",47,"BOUCUR_35_26",64.2507237806035,4.16279298877964,2.10430986324132,1,8.2014409401525
"5868","e2q2-4",48,"BOUCUR_35_26",8.2014409401525,2.10430986324132,3.24962665425865,1,25.780713000813
"5869","e2q2-4",49,"BOUCUR_35_26",25.780713000813,3.24962665425865,3.00281155554657,1,20.142087986906
"5870","e2q2-4",50,"BOUCUR_35_26",20.142087986906,3.00281155554657,3.08638451734262,1,21.8977636975785
"5871","e2q2-4",51,"BOUCUR_35_26",21.8977636975785,3.08638451734262,3.01910032018733,1,20.472864373312
"5874","e2q2-4",35,"BOUCUR_35_28",2.76627543285169,1.01750180632249,1.82772877337947,1,6.21974415569047
"5875","e2q2-4",36,"BOUCUR_35_28",6.21974415569047,1.82772877337947,2.09070541208225,1,8.09062037317095
"5876","e2q2-4",38,"BOUCUR_35_28",8.09062037317095,2.09070541208225,3.69387450856467,1,40.2003020213104
"5878","e2q2-4",35,"BOUCUR_35_3",7.89681551813801,2.06645957923687,3.73938877002552,1,42.072266473889
"5879","e2q2-4",36,"BOUCUR_35_3",42.072266473889,3.73938877002552,4.40163184802578,1,81.58389261211
"5880","e2q2-4",37,"BOUCUR_35_3",81.58389261211,4.40163184802578,5.0146877443323,1,150.609100877332
"5881","e2q2-4",38,"BOUCUR_35_3",150.609100877332,5.0146877443323,4.83820601108702,1,126.242670507875
"5882","e2q2-4",39,"BOUCUR_35_3",126.242670507875,4.83820601108702,3.46820231060785,1,32.079022460608
"5883","e2q2-4",40,"BOUCUR_35_3",32.079022460608,3.46820231060785,4.66416996092651,1,106.077500200043
"5884","e2q2-4",41,"BOUCUR_35_3",106.077500200043,4.66416996092651,5.95424381117744,1,385.385376350438
"5885","e2q2-4",43,"BOUCUR_35_3",385.385376350438,5.95424381117744,5.04021231059137,1,154.502814127805
"5886","e2q2-4",44,"BOUCUR_35_3",154.502814127805,5.04021231059137,4.28733411690457,1,72.772207478363
"5887","e2q2-4",45,"BOUCUR_35_3",72.772207478363,4.28733411690457,4.9707711053646,1,144.137990106871
"5888","e2q2-4",46,"BOUCUR_35_3",144.137990106871,4.9707711053646,4.74289973624767,1,114.766512256404
"5889","e2q2-4",48,"BOUCUR_35_3",114.766512256404,4.74289973624767,2.93232388716865,1,18.771202004909
"5890","e2q2-4",49,"BOUCUR_35_3",18.771202004909,2.93232388716865,4.04957970357253,1,57.373338168198
"5891","e2q2-4",51,"BOUCUR_35_3",57.373338168198,4.04957970357253,3.27423859177795,1,26.42309905445
"5893","e2q2-4",35,"BOUCUR_35_4",3.89311508284451,1.35920962967212,2.2190663674732,1,9.19873861392797
"5894","e2q2-4",36,"BOUCUR_35_4",9.19873861392797,2.2190663674732,2.67371066616672,1,14.4936506332925
